den;datum;orp_kod;orp_nazev;incidence_7;incidence_65_7;incidence_75_7;prevalence;prevalence_65;prevalence_75;aktualni_pocet_hospitalizovanych_osob;nove_hosp_7;testy_7
pátek;2020-04-10;6401;Blansko;3;0;0;5;2;0;;0;71
pátek;2020-04-10;3114;Třeboň;0;0;0;1;0;0;;0;25
pátek;2020-04-10;3115;Týn nad Vltavou;0;0;0;0;0;0;;0;15
pátek;2020-04-10;6402;Boskovice;2;0;0;4;1;0;;0;71
pátek;2020-04-10;3116;Vimperk;5;0;0;11;2;0;3;0;14
pátek;2020-04-10;6403;Brno;24;7;4;89;10;7;8;5;682
pátek;2020-04-10;3117;Vodňany;1;1;1;2;1;1;1;1;9
pátek;2020-04-10;6404;Břeclav;25;5;2;50;11;6;13;5;213
pátek;2020-04-10;3201;Blovice;0;0;0;1;1;0;;0;40
pátek;2020-04-10;3202;Domažlice;103;20;5;193;34;8;9;7;482
pátek;2020-04-10;3203;Horažďovice;0;0;0;0;0;0;;0;13
pátek;2020-04-10;3204;Horšovský Týn;15;4;2;19;4;1;2;2;72
pátek;2020-04-10;3205;Klatovy;19;7;4;31;7;4;1;1;121
pátek;2020-04-10;6405;Bučovice;3;1;1;6;1;1;2;1;38
pátek;2020-04-10;3206;Kralovice;0;0;0;5;1;0;;0;48
pátek;2020-04-10;6406;Hodonín;0;0;0;1;0;0;;0;69
pátek;2020-04-10;6408;Ivančice;2;2;2;1;1;1;;1;24
pátek;2020-04-10;6407;Hustopeče;7;3;3;12;4;3;2;0;63
pátek;2020-04-10;3207;Nepomuk;0;0;0;0;0;0;;0;20
pátek;2020-04-10;3208;Nýřany;1;0;0;3;0;0;;0;157
pátek;2020-04-10;3209;Plzeň;18;3;2;48;5;2;4;3;535
pátek;2020-04-10;3210;Přeštice;2;0;0;4;1;0;;0;47
pátek;2020-04-10;3211;Rokycany;1;0;0;2;0;0;;0;87
pátek;2020-04-10;3212;Stod;2;1;0;4;2;0;1;0;49
pátek;2020-04-10;3213;Stříbro;0;0;0;0;0;0;;0;37
pátek;2020-04-10;6409;Kuřim;0;0;0;0;0;0;;0;26
pátek;2020-04-10;3214;Sušice;7;0;0;9;0;0;;0;82
pátek;2020-04-10;6410;Kyjov;1;1;0;1;1;0;;0;136
pátek;2020-04-10;3215;Tachov;14;1;0;27;3;0;;0;91
pátek;2020-04-10;4101;Aš;4;2;1;9;3;1;2;1;5
pátek;2020-04-10;6411;Mikulov;1;1;1;4;2;1;4;1;43
pátek;2020-04-10;4102;Cheb;19;8;3;51;10;5;11;8;45
pátek;2020-04-10;6412;Moravský Krumlov;0;0;0;1;0;0;;0;23
pátek;2020-04-10;6413;Pohořelice;0;0;0;3;0;0;;0;29
pátek;2020-04-10;4103;Karlovy Vary;7;1;0;25;2;0;;1;29
pátek;2020-04-10;4104;Kraslice;2;2;1;3;3;2;2;1;7
pátek;2020-04-10;6414;Rosice;1;0;0;3;0;0;1;0;34
pátek;2020-04-10;6415;Slavkov u Brna;1;0;0;1;0;0;;0;52
pátek;2020-04-10;4105;Mariánské Lázně;3;0;0;26;6;3;4;1;50
pátek;2020-04-10;4106;Ostrov;7;0;0;10;0;0;1;1;15
pátek;2020-04-10;6416;Šlapanice;0;0;0;10;2;0;;0;102
pátek;2020-04-10;4107;Sokolov;9;1;1;20;2;2;1;0;33
pátek;2020-04-10;6417;Tišnov;3;1;0;11;5;0;2;1;44
pátek;2020-04-10;4201;Bílina;0;0;0;1;0;0;;0;44
pátek;2020-04-10;6418;Veselí nad Moravou;0;0;0;1;1;0;;0;66
pátek;2020-04-10;4202;Děčín;0;0;0;10;1;0;;0;180
pátek;2020-04-10;6419;Vyškov;3;1;0;9;2;0;;0;141
pátek;2020-04-10;6420;Znojmo;6;0;0;39;3;2;;0;271
pátek;2020-04-10;4203;Chomutov;0;0;0;9;2;1;;0;211
pátek;2020-04-10;4204;Kadaň;3;2;1;3;2;1;1;2;138
pátek;2020-04-10;6421;Židlochovice;2;0;0;3;0;0;;0;60
pátek;2020-04-10;4205;Litoměřice;31;12;7;123;56;35;15;9;108
pátek;2020-04-10;7101;Hranice;7;0;0;11;0;0;;0;99
pátek;2020-04-10;4206;Litvínov;1;0;0;7;3;1;2;0;97
pátek;2020-04-10;7102;Jeseník;5;0;0;7;0;0;1;0;102
pátek;2020-04-10;7103;Konice;0;0;0;0;0;0;;0;23
pátek;2020-04-10;4207;Louny;1;0;0;2;0;0;;0;122
pátek;2020-04-10;4208;Lovosice;6;1;0;22;4;0;;0;44
pátek;2020-04-10;4209;Most;3;2;0;8;4;1;;0;190
pátek;2020-04-10;7104;Lipník nad Bečvou;0;0;0;0;0;0;;0;16
pátek;2020-04-10;7105;Litovel;14;3;1;89;12;6;3;0;237
pátek;2020-04-10;4210;Podbořany;1;0;0;1;0;0;1;1;30
pátek;2020-04-10;7106;Mohelnice;0;0;0;1;0;0;;0;28
pátek;2020-04-10;4211;Roudnice nad Labem;7;1;0;15;3;0;2;0;49
pátek;2020-04-10;7107;Olomouc;58;5;2;194;17;3;8;4;329
pátek;2020-04-10;7108;Prostějov;7;2;1;32;4;2;1;0;375
pátek;2020-04-10;7109;Přerov;4;0;0;9;3;0;1;0;178
pátek;2020-04-10;7110;Šternberk;41;22;12;54;24;13;4;2;141
pátek;2020-04-10;7111;Šumperk;17;5;1;31;9;3;3;2;190
pátek;2020-04-10;7112;Uničov;25;7;4;53;20;5;12;5;199
pátek;2020-04-10;7113;Zábřeh;1;0;0;7;0;0;;0;50
pátek;2020-04-10;7201;Bystřice pod Hostýnem;1;0;0;1;0;0;;0;26
pátek;2020-04-10;7202;Holešov;0;0;0;0;0;0;;0;40
pátek;2020-04-10;7203;Kroměříž;3;1;0;15;1;0;3;2;139
pátek;2020-04-10;4212;Rumburk;0;0;0;3;2;0;;0;42
pátek;2020-04-10;4213;Teplice;16;6;2;26;9;3;4;3;304
pátek;2020-04-10;7204;Luhačovice;1;0;0;8;1;1;1;0;50
pátek;2020-04-10;4214;Ústí nad Labem;6;0;0;40;2;0;3;1;175
pátek;2020-04-10;7205;Otrokovice;2;0;0;6;0;0;;0;72
pátek;2020-04-10;7206;Rožnov pod Radhoštěm;0;0;0;3;0;0;;1;57
pátek;2020-04-10;4216;Žatec;1;0;0;4;1;1;2;0;62
pátek;2020-04-10;4215;Varnsdorf;1;0;0;5;0;0;;0;39
pátek;2020-04-10;7207;Uherské Hradiště;4;0;0;23;4;2;1;1;326
pátek;2020-04-10;5101;Česká Lípa;0;0;0;4;0;0;;0;25
pátek;2020-04-10;7208;Uherský Brod;16;5;1;56;12;1;2;2;477
pátek;2020-04-10;7209;Valašské Klobouky;4;1;0;6;1;0;;0;59
pátek;2020-04-10;5103;Jablonec nad Nisou;9;2;1;34;10;1;2;3;28
pátek;2020-04-10;5102;Frýdlant;1;1;0;3;3;0;;0;6
pátek;2020-04-10;7210;Valašské Meziříčí;4;2;0;8;2;0;1;1;74
pátek;2020-04-10;7211;Vizovice;0;0;0;5;0;0;;0;80
pátek;2020-04-10;7212;Vsetín;8;0;0;15;0;0;1;1;113
pátek;2020-04-10;7213;Zlín;10;2;1;28;5;1;3;4;344
pátek;2020-04-10;8001;Bílovec;5;1;0;7;1;0;1;1;71
pátek;2020-04-10;8002;Bohumín;11;4;2;14;4;2;;0;151
pátek;2020-04-10;8003;Bruntál;0;0;0;9;2;1;;0;28
pátek;2020-04-10;8004;Český Těšín;2;0;0;9;0;0;;0;63
pátek;2020-04-10;8005;Frenštát pod Radhoštěm;0;0;0;0;0;0;;0;21
pátek;2020-04-10;8006;Frýdek-Místek;30;5;4;101;16;9;3;0;563
pátek;2020-04-10;8007;Frýdlant nad Ostravicí;1;0;0;7;4;0;;0;68
pátek;2020-04-10;8008;Havířov;11;1;0;24;3;0;1;1;595
pátek;2020-04-10;8009;Hlučín;12;2;1;15;2;1;1;1;189
pátek;2020-04-10;8010;Jablunkov;7;0;0;15;2;0;2;1;34
pátek;2020-04-10;8011;Karviná;5;1;1;23;2;2;;0;501
pátek;2020-04-10;8012;Kopřivnice;5;0;0;20;1;0;;0;64
pátek;2020-04-10;8013;Kravaře;0;0;0;3;0;0;;0;18
pátek;2020-04-10;8014;Krnov;3;1;1;7;2;1;2;2;28
pátek;2020-04-10;8015;Nový Jičín;4;0;0;8;0;0;;0;47
pátek;2020-04-10;8016;Odry;2;0;0;8;2;1;1;0;30
pátek;2020-04-10;8017;Opava;21;1;1;39;2;1;2;2;140
pátek;2020-04-10;8018;Orlová;7;1;0;13;2;0;;1;222
pátek;2020-04-10;8019;Ostrava;127;53;40;209;67;45;29;27;1766
pátek;2020-04-10;8020;Rýmařov;0;0;0;3;0;0;;0;12
pátek;2020-04-10;8021;Třinec;2;0;0;5;0;0;;0;108
pátek;2020-04-10;8022;Vítkov;1;0;0;4;2;1;1;0;12
pátek;2020-04-10;5104;Jilemnice;2;0;0;9;2;2;;0;35
pátek;2020-04-10;5105;Liberec;9;3;2;52;13;6;3;2;52
pátek;2020-04-10;5106;Nový Bor;0;0;0;1;1;1;;0;9
pátek;2020-04-10;5107;Semily;4;1;0;14;5;2;;0;39
pátek;2020-04-10;5108;Tanvald;1;1;0;17;1;0;1;1;15
pátek;2020-04-10;5109;Turnov;3;1;0;11;4;1;1;1;22
pátek;2020-04-10;5110;Železný Brod;0;0;0;2;0;0;1;0;3
pátek;2020-04-10;5201;Broumov;5;0;0;12;0;0;;0;44
pátek;2020-04-10;2024;Slaný;6;4;3;16;5;3;2;2;63
pátek;2020-04-10;5202;Dobruška;1;0;0;5;0;0;;0;40
pátek;2020-04-10;2025;Vlašim;12;2;0;18;6;0;1;0;106
pátek;2020-04-10;5203;Dvůr Králové nad Labem;0;0;0;0;0;0;;0;61
pátek;2020-04-10;2026;Votice;2;0;0;6;1;1;1;0;44
pátek;2020-04-10;5204;Hořice;0;0;0;1;0;0;;0;35
pátek;2020-04-10;5205;Hradec Králové;9;1;0;42;3;1;4;1;434
pátek;2020-04-10;3101;Blatná;0;0;0;2;1;0;;0;9
pátek;2020-04-10;5206;Jaroměř;1;1;0;6;2;1;2;2;50
pátek;2020-04-10;5207;Jičín;2;0;0;14;2;1;2;2;119
pátek;2020-04-10;3102;České Budějovice;11;1;0;29;3;1;;0;175
pátek;2020-04-10;3103;Český Krumlov;1;0;0;18;4;4;;1;49
pátek;2020-04-10;5208;Kostelec nad Orlicí;3;0;0;7;0;0;2;1;50
pátek;2020-04-10;3104;Dačice;0;0;0;0;0;0;;0;24
pátek;2020-04-10;5209;Náchod;4;0;0;34;2;0;;0;140
pátek;2020-04-10;3105;Jindřichův Hradec;5;0;0;13;1;0;;2;80
pátek;2020-04-10;0;Praha;273;92;54;1036;221;127;109;47;4693
pátek;2020-04-10;5210;Nová Paka;0;0;0;0;0;0;;0;34
pátek;2020-04-10;2001;Benešov;13;2;1;44;7;2;3;1;254
pátek;2020-04-10;3106;Kaplice;0;0;0;0;0;0;;0;6
pátek;2020-04-10;5211;Nové Město nad Metují;5;3;3;7;3;3;;0;35
pátek;2020-04-10;3107;Milevsko;0;0;0;2;2;2;;0;26
pátek;2020-04-10;2002;Beroun;3;0;0;14;0;0;;1;92
pátek;2020-04-10;2003;Brandýs n.L.- St.Boleslav;9;3;2;57;9;4;2;1;301
pátek;2020-04-10;5212;Nový Bydžov;0;0;0;2;0;0;1;1;34
pátek;2020-04-10;3108;Písek;1;0;0;6;0;0;1;0;91
pátek;2020-04-10;3109;Prachatice;1;0;0;7;2;1;2;2;17
pátek;2020-04-10;5214;Trutnov;4;0;0;11;0;0;1;1;135
pátek;2020-04-10;5213;Rychnov nad Kněžnou;3;0;0;4;1;1;;0;42
pátek;2020-04-10;5215;Vrchlabí;2;0;0;5;0;0;;0;39
pátek;2020-04-10;5301;Česká Třebová;1;1;0;2;1;0;1;0;57
pátek;2020-04-10;5302;Hlinsko;9;2;0;19;3;1;1;1;71
pátek;2020-04-10;2004;Čáslav;1;0;0;1;0;0;;0;65
pátek;2020-04-10;2005;Černošice;29;2;0;96;13;4;4;0;313
pátek;2020-04-10;5304;Chrudim;8;3;2;50;11;6;8;3;322
pátek;2020-04-10;5303;Holice;3;0;0;6;0;0;2;1;55
pátek;2020-04-10;5305;Králíky;0;0;0;0;0;0;;0;28
pátek;2020-04-10;2006;Český Brod;3;2;1;13;3;2;1;0;70
pátek;2020-04-10;5306;Lanškroun;1;0;0;3;1;0;1;0;58
pátek;2020-04-10;2007;Dobříš;0;0;0;7;1;0;1;0;59
pátek;2020-04-10;2008;Hořovice;12;2;1;25;4;2;3;2;73
pátek;2020-04-10;5307;Litomyšl;1;1;1;7;2;1;1;0;105
pátek;2020-04-10;5308;Moravská Třebová;0;0;0;2;1;1;1;0;56
pátek;2020-04-10;2009;Kladno;18;1;1;52;5;2;4;1;309
pátek;2020-04-10;2010;Kolín;6;3;2;22;4;2;2;2;362
pátek;2020-04-10;2011;Kralupy nad Vltavou;4;1;0;12;2;0;;0;94
pátek;2020-04-10;5309;Pardubice;27;7;4;83;17;10;9;3;545
pátek;2020-04-10;5310;Polička;1;0;0;2;0;0;;0;76
pátek;2020-04-10;2012;Kutná Hora;10;3;2;15;3;2;2;2;196
pátek;2020-04-10;5311;Přelouč;5;1;0;11;5;1;3;0;74
pátek;2020-04-10;2013;Lysá nad Labem;3;1;0;8;1;0;;0;95
pátek;2020-04-10;2014;Mělník;4;0;0;12;1;1;1;1;120
pátek;2020-04-10;5312;Svitavy;0;0;0;3;2;0;1;0;78
pátek;2020-04-10;5313;Ústí nad Orlicí;0;0;0;2;0;0;;0;82
pátek;2020-04-10;2015;Mladá Boleslav;12;0;0;30;0;0;;0;265
pátek;2020-04-10;5314;Vysoké Mýto;0;0;0;4;2;2;2;1;94
pátek;2020-04-10;5315;Žamberk;1;0;0;1;0;0;;0;68
pátek;2020-04-10;2016;Mnichovo Hradiště;1;0;0;2;0;0;;0;28
pátek;2020-04-10;2017;Neratovice;10;4;3;18;5;3;3;5;119
pátek;2020-04-10;6301;Bystřice nad Pernštejnem;2;0;0;11;0;0;;0;55
sobota;2020-04-11;3208;Nýřany;1;0;0;3;0;0;;0;147
sobota;2020-04-11;3207;Nepomuk;0;0;0;0;0;0;;0;22
sobota;2020-04-11;6407;Hustopeče;5;3;3;10;4;3;2;0;59
sobota;2020-04-11;6408;Ivančice;2;1;1;2;1;1;1;2;24
sobota;2020-04-11;6406;Hodonín;0;0;0;1;0;0;;0;65
sobota;2020-04-11;3206;Kralovice;0;0;0;5;1;0;;0;47
sobota;2020-04-11;6405;Bučovice;3;1;1;6;1;1;2;1;37
sobota;2020-04-11;3205;Klatovy;21;6;3;35;7;4;2;2;122
sobota;2020-04-11;3204;Horšovský Týn;17;5;2;22;5;1;2;2;64
sobota;2020-04-11;3203;Horažďovice;0;0;0;0;0;0;;0;12
sobota;2020-04-11;3202;Domažlice;87;16;5;197;35;9;10;6;430
sobota;2020-04-11;3201;Blovice;0;0;0;1;1;0;;0;41
sobota;2020-04-11;6404;Břeclav;23;6;3;48;13;7;13;4;198
sobota;2020-04-11;3117;Vodňany;1;1;1;2;1;1;1;1;8
sobota;2020-04-11;6403;Brno;20;7;3;88;11;7;9;4;700
sobota;2020-04-11;3116;Vimperk;5;0;0;10;2;0;2;0;15
sobota;2020-04-11;6402;Boskovice;2;0;0;4;1;0;;0;70
sobota;2020-04-11;3115;Týn nad Vltavou;0;0;0;0;0;0;;0;15
sobota;2020-04-11;3114;Třeboň;0;0;0;1;0;0;;0;29
sobota;2020-04-11;6401;Blansko;3;0;0;5;2;0;;0;69
sobota;2020-04-11;6315;Žďár nad Sázavou;1;0;0;20;1;0;;0;76
sobota;2020-04-11;3113;Trhové Sviny;0;0;0;0;0;0;;0;14
sobota;2020-04-11;6314;Velké Meziříčí;0;0;0;1;0;0;1;0;61
sobota;2020-04-11;3112;Tábor;0;0;0;10;1;0;;0;32
sobota;2020-04-11;6313;Třebíč;4;1;1;20;2;1;1;0;201
sobota;2020-04-11;3111;Strakonice;2;0;0;22;7;2;1;1;20
sobota;2020-04-11;6312;Telč;0;0;0;0;0;0;;0;24
sobota;2020-04-11;3110;Soběslav;0;0;0;1;0;0;;0;11
sobota;2020-04-11;6311;Světlá nad Sázavou;1;0;0;21;4;2;1;0;48
sobota;2020-04-11;6310;Pelhřimov;1;0;0;1;0;0;;1;59
sobota;2020-04-11;6309;Pacov;0;0;0;0;0;0;;0;13
sobota;2020-04-11;6308;Nové Město na Moravě;0;0;0;2;0;0;;0;33
sobota;2020-04-11;6307;Náměšť nad Oslavou;0;0;0;4;0;0;;0;49
sobota;2020-04-11;6306;Moravské Budějovice;2;0;0;3;0;0;;1;88
sobota;2020-04-11;2023;Sedlčany;2;0;0;8;1;0;;0;54
sobota;2020-04-11;6305;Jihlava;1;0;0;6;1;1;;0;139
sobota;2020-04-11;2022;Říčany;18;2;0;41;7;1;2;1;176
sobota;2020-04-11;6304;Chotěboř;11;1;1;14;1;1;;0;62
sobota;2020-04-11;2021;Rakovník;1;1;0;8;1;0;1;2;90
sobota;2020-04-11;6303;Humpolec;0;0;0;0;0;0;;0;21
sobota;2020-04-11;2020;Příbram;5;1;1;18;5;1;;1;178
sobota;2020-04-11;2019;Poděbrady;3;1;0;8;1;0;;0;96
sobota;2020-04-11;6302;Havlíčkův Brod;2;1;0;32;16;13;2;1;134
sobota;2020-04-11;2018;Nymburk;6;1;1;17;3;3;4;1;168
sobota;2020-04-11;6301;Bystřice nad Pernštejnem;2;0;0;10;0;0;;0;57
sobota;2020-04-11;2017;Neratovice;6;2;2;18;5;3;3;4;117
sobota;2020-04-11;2016;Mnichovo Hradiště;0;0;0;2;0;0;;0;27
sobota;2020-04-11;5315;Žamberk;0;0;0;1;0;0;;0;74
sobota;2020-04-11;5314;Vysoké Mýto;0;0;0;4;2;2;2;1;96
sobota;2020-04-11;2015;Mladá Boleslav;10;0;0;30;0;0;;0;236
sobota;2020-04-11;5313;Ústí nad Orlicí;0;0;0;2;0;0;;0;80
sobota;2020-04-11;5312;Svitavy;0;0;0;3;2;0;1;0;74
sobota;2020-04-11;2014;Mělník;3;0;0;13;1;1;1;0;121
sobota;2020-04-11;2013;Lysá nad Labem;2;0;0;8;1;0;;0;83
sobota;2020-04-11;5311;Přelouč;2;0;0;11;5;1;3;0;63
sobota;2020-04-11;2012;Kutná Hora;9;4;3;14;4;3;1;2;190
sobota;2020-04-11;5310;Polička;0;0;0;1;0;0;;0;69
sobota;2020-04-11;5309;Pardubice;22;7;4;82;16;10;9;3;520
sobota;2020-04-11;2011;Kralupy nad Vltavou;3;0;0;13;2;0;;0;94
sobota;2020-04-11;2010;Kolín;3;3;2;20;3;1;3;2;313
sobota;2020-04-11;2009;Kladno;17;1;1;53;5;2;4;1;333
sobota;2020-04-11;5308;Moravská Třebová;0;0;0;2;1;1;1;0;61
sobota;2020-04-11;5307;Litomyšl;2;2;2;6;2;2;2;1;120
sobota;2020-04-11;2008;Hořovice;11;2;1;25;4;2;2;1;67
sobota;2020-04-11;2007;Dobříš;0;0;0;7;1;0;1;0;64
sobota;2020-04-11;5306;Lanškroun;1;0;0;3;1;0;1;0;56
sobota;2020-04-11;2006;Český Brod;4;2;1;15;3;2;2;1;71
sobota;2020-04-11;5305;Králíky;0;0;0;0;0;0;;0;27
sobota;2020-04-11;5303;Holice;3;0;0;6;0;0;2;1;52
sobota;2020-04-11;5304;Chrudim;6;1;1;50;11;6;8;2;269
sobota;2020-04-11;2005;Černošice;30;2;0;97;13;4;3;0;292
sobota;2020-04-11;2004;Čáslav;1;0;0;1;0;0;;0;63
sobota;2020-04-11;5302;Hlinsko;7;2;0;19;3;1;1;1;75
sobota;2020-04-11;5301;Česká Třebová;0;0;0;2;1;0;1;0;67
sobota;2020-04-11;5215;Vrchlabí;2;0;0;4;0;0;;0;41
sobota;2020-04-11;5213;Rychnov nad Kněžnou;3;0;0;4;1;1;;0;42
sobota;2020-04-11;5214;Trutnov;3;0;0;10;0;0;1;1;133
sobota;2020-04-11;3109;Prachatice;1;0;0;6;1;0;2;2;20
sobota;2020-04-11;3108;Písek;1;0;0;6;0;0;;0;90
sobota;2020-04-11;5212;Nový Bydžov;0;0;0;2;0;0;1;0;37
sobota;2020-04-11;2003;Brandýs n.L.- St.Boleslav;8;2;2;58;9;4;2;1;302
sobota;2020-04-11;2002;Beroun;3;0;0;14;0;0;;1;96
sobota;2020-04-11;3107;Milevsko;0;0;0;2;2;2;;0;24
sobota;2020-04-11;5211;Nové Město nad Metují;4;3;3;7;3;3;;0;32
sobota;2020-04-11;3106;Kaplice;0;0;0;0;0;0;;0;7
sobota;2020-04-11;2001;Benešov;15;2;1;42;7;2;3;1;246
sobota;2020-04-11;5210;Nová Paka;0;0;0;0;0;0;;0;34
sobota;2020-04-11;0;Praha;264;87;52;1011;216;124;107;43;4586
sobota;2020-04-11;3105;Jindřichův Hradec;4;0;0;13;1;0;;2;80
sobota;2020-04-11;5209;Náchod;2;0;0;33;2;0;;0;138
sobota;2020-04-11;3104;Dačice;0;0;0;0;0;0;;0;24
sobota;2020-04-11;5208;Kostelec nad Orlicí;2;0;0;7;0;0;2;1;50
sobota;2020-04-11;3103;Český Krumlov;1;0;0;17;3;3;;1;47
sobota;2020-04-11;3102;České Budějovice;14;2;0;32;4;1;;0;167
sobota;2020-04-11;5207;Jičín;3;1;0;15;3;1;2;2;130
sobota;2020-04-11;5206;Jaroměř;1;1;0;6;2;1;2;2;52
sobota;2020-04-11;3101;Blatná;0;0;0;2;1;0;;0;9
sobota;2020-04-11;5205;Hradec Králové;8;1;0;42;3;1;3;1;419
sobota;2020-04-11;5204;Hořice;0;0;0;1;0;0;;0;32
sobota;2020-04-11;2026;Votice;2;0;0;6;1;1;1;0;41
sobota;2020-04-11;5203;Dvůr Králové nad Labem;0;0;0;0;0;0;;0;67
sobota;2020-04-11;2025;Vlašim;12;2;0;18;6;0;1;0;113
sobota;2020-04-11;5202;Dobruška;1;0;0;5;0;0;;0;39
sobota;2020-04-11;2024;Slaný;6;4;3;16;5;3;3;3;65
sobota;2020-04-11;5201;Broumov;4;0;0;12;0;0;;0;40
sobota;2020-04-11;5110;Železný Brod;1;0;0;3;0;0;1;0;4
sobota;2020-04-11;5109;Turnov;1;1;0;11;4;1;1;1;17
sobota;2020-04-11;5108;Tanvald;3;1;0;19;1;0;2;2;17
sobota;2020-04-11;5107;Semily;5;1;0;15;5;2;;0;37
sobota;2020-04-11;5106;Nový Bor;0;0;0;1;1;1;;0;8
sobota;2020-04-11;5105;Liberec;7;1;0;49;11;5;3;2;51
sobota;2020-04-11;5104;Jilemnice;2;0;0;9;2;2;;0;38
sobota;2020-04-11;8022;Vítkov;1;0;0;4;2;1;1;0;15
sobota;2020-04-11;8021;Třinec;3;0;0;6;0;0;1;1;114
sobota;2020-04-11;8020;Rýmařov;0;0;0;3;0;0;;0;12
sobota;2020-04-11;8019;Ostrava;107;48;36;218;72;48;30;28;1627
sobota;2020-04-11;8018;Orlová;7;1;0;13;2;0;;1;268
sobota;2020-04-11;8017;Opava;23;1;1;42;2;1;2;2;134
sobota;2020-04-11;8016;Odry;1;0;0;9;2;1;1;0;26
sobota;2020-04-11;8015;Nový Jičín;1;1;1;8;1;1;;0;39
sobota;2020-04-11;8014;Krnov;3;1;1;7;2;1;2;2;27
sobota;2020-04-11;8013;Kravaře;0;0;0;2;0;0;;0;18
sobota;2020-04-11;8012;Kopřivnice;2;0;0;20;1;0;;0;59
sobota;2020-04-11;8011;Karviná;5;1;1;21;2;2;;0;580
sobota;2020-04-11;8010;Jablunkov;6;0;0;15;2;0;2;1;33
sobota;2020-04-11;8009;Hlučín;10;2;1;16;2;1;3;3;184
sobota;2020-04-11;8008;Havířov;8;0;0;26;3;0;1;1;602
sobota;2020-04-11;8007;Frýdlant nad Ostravicí;2;0;0;8;4;0;;0;56
sobota;2020-04-11;8006;Frýdek-Místek;26;3;1;107;17;9;2;0;547
sobota;2020-04-11;8005;Frenštát pod Radhoštěm;0;0;0;0;0;0;;0;20
sobota;2020-04-11;8004;Český Těšín;1;0;0;9;0;0;;0;70
sobota;2020-04-11;8003;Bruntál;0;0;0;9;2;1;;0;26
sobota;2020-04-11;8002;Bohumín;6;3;1;14;4;2;;0;159
sobota;2020-04-11;8001;Bílovec;3;1;0;7;1;0;1;1;72
sobota;2020-04-11;7213;Zlín;13;2;0;32;6;1;2;4;362
sobota;2020-04-11;7212;Vsetín;7;0;0;15;0;0;;1;112
sobota;2020-04-11;7211;Vizovice;0;0;0;5;0;0;;0;78
sobota;2020-04-11;7210;Valašské Meziříčí;5;2;0;7;1;0;1;1;71
sobota;2020-04-11;5102;Frýdlant;1;1;0;3;3;0;;0;6
sobota;2020-04-11;5103;Jablonec nad Nisou;9;2;1;33;9;1;2;3;26
sobota;2020-04-11;7209;Valašské Klobouky;6;1;0;8;1;0;;0;80
sobota;2020-04-11;7208;Uherský Brod;20;6;1;58;14;1;2;2;468
sobota;2020-04-11;5101;Česká Lípa;0;0;0;4;0;0;;0;23
sobota;2020-04-11;7207;Uherské Hradiště;3;0;0;23;4;2;;1;318
sobota;2020-04-11;4216;Žatec;1;0;0;4;1;1;2;0;51
sobota;2020-04-11;4215;Varnsdorf;1;0;0;5;0;0;;0;40
sobota;2020-04-11;7206;Rožnov pod Radhoštěm;1;0;0;4;0;0;;1;53
sobota;2020-04-11;7205;Otrokovice;4;0;0;8;0;0;;0;75
sobota;2020-04-11;4214;Ústí nad Labem;6;0;0;40;2;0;3;1;179
sobota;2020-04-11;4213;Teplice;16;6;2;26;9;3;4;3;303
sobota;2020-04-11;7204;Luhačovice;1;0;0;8;1;1;1;0;50
sobota;2020-04-11;4212;Rumburk;0;0;0;3;2;0;;0;39
sobota;2020-04-11;7203;Kroměříž;3;1;0;15;1;0;3;1;144
sobota;2020-04-11;7202;Holešov;0;0;0;0;0;0;;0;42
sobota;2020-04-11;7201;Bystřice pod Hostýnem;1;0;0;1;0;0;;0;28
sobota;2020-04-11;7113;Zábřeh;1;0;0;7;0;0;;0;53
sobota;2020-04-11;7112;Uničov;26;8;5;54;21;6;12;5;194
sobota;2020-04-11;7111;Šumperk;15;4;1;32;9;3;4;3;186
sobota;2020-04-11;7110;Šternberk;41;22;12;53;23;12;4;2;144
sobota;2020-04-11;7109;Přerov;4;0;0;9;3;0;1;0;175
sobota;2020-04-11;7108;Prostějov;7;1;0;32;4;2;2;1;386
sobota;2020-04-11;7107;Olomouc;39;8;2;199;20;3;7;4;325
sobota;2020-04-11;4211;Roudnice nad Labem;5;1;0;15;3;0;1;0;54
sobota;2020-04-11;7106;Mohelnice;0;0;0;1;0;0;;0;25
sobota;2020-04-11;4210;Podbořany;1;0;0;1;0;0;1;1;23
sobota;2020-04-11;7105;Litovel;12;3;1;84;13;6;3;0;275
sobota;2020-04-11;7104;Lipník nad Bečvou;0;0;0;0;0;0;;0;13
sobota;2020-04-11;4209;Most;6;4;0;11;6;1;1;1;186
sobota;2020-04-11;4208;Lovosice;8;1;0;23;4;0;;0;57
sobota;2020-04-11;4207;Louny;1;0;0;2;0;0;;0;104
sobota;2020-04-11;7103;Konice;0;0;0;0;0;0;;0;23
sobota;2020-04-11;7102;Jeseník;5;0;0;7;0;0;1;0;109
sobota;2020-04-11;4206;Litvínov;0;0;0;7;3;1;1;0;96
sobota;2020-04-11;7101;Hranice;15;0;0;18;0;0;1;1;103
sobota;2020-04-11;4205;Litoměřice;39;13;8;131;57;36;16;10;140
sobota;2020-04-11;6421;Židlochovice;2;0;0;3;0;0;;0;56
sobota;2020-04-11;4204;Kadaň;3;2;1;3;2;1;1;2;138
sobota;2020-04-11;4203;Chomutov;1;0;0;10;2;1;;0;180
